m1,m2,N_idx,N,S1,S2,loss_S1_vs_N,lp_N_given_m1,lp_S1_given_m1,lp_N_given_m2,lp_S1_given_m2,loss_S2_vs_N,lp_S2_given_m2,lp_S2_given_m1,loss_rank1,loss_rank2,worst_rank_of_two,p_N_given_m1_decile,p_N_given_m2_decile,selected_for_human_testing
gpt2,rnn,723,They believe they have a right to steal,They think they have a right to picket,Such did you have a guy to better,-6.692824125289918,-27.54337024688721,-27.30885505676269,-37.720595121383674,-44.413419246673584,-31.139779567718506,-36.96116018295288,-58.68314981460571,61.0,62.0,62.0,8,8,True
gpt2,rnn,1025,Having crit done solves most of your problems,Having used amp solves none of these problems,High mashing choral swerved every of your only,-41.70478343963622,-44.35190200805664,-44.14827632904053,-69.22231006622314,-110.92709350585938,-58.01059532165527,-69.02316761016846,-102.36249732971191,15.0,4.0,15.0,2,0,True
gpt2,rnn,1193,As they sell their water rights to China,Afterward he ceded all domain rights to I,By they decided varsity copies and to combat,-26.972023010253906,-39.413761138916016,-38.317762851715095,-50.89510679244995,-77.86712980270386,-44.656500816345215,-50.4449028968811,-84.07025909423828,23.0,31.0,31.0,3,4,True
gpt2,rnn,1895,Jesse James has been solid when passed to,Min I has been inebriated when spoke with,Rescuers were all been blamed within hospitalization across,-38.7004771232605,-50.01067543029785,-49.8650164604187,-62.71881484985352,-101.419291973114,-55.43281364440918,-62.67099142074585,-105.44348239898682,17.0,12.0,17.0,1,1,True
gpt2,rnn,2141,It was the last time I ate out,It was the last time I ate there,What is the same time I grabbed up,-2.137279987335205,-25.26498508453369,-23.53589534759521,-32.09182190895081,-34.22910189628601,-25.51831579208374,-31.74732303619385,-50.78330087661743,79.0,84.0,84.0,9,9,True
gpt2,rnn,2280,This message is automatically added to every post,This field is automatically added to each response,This agreement is among only one every bit,-8.67929744720459,-31.363083839416504,-30.84394931793213,-47.51025772094727,-56.189555168151855,-47.23859596252442,-47.3201756477356,-78.60167980194092,57.0,27.0,57.0,6,5,True
gpt2,rnn,2375,Break up and work on yourself for awhile,Break away and concentrate on yourself for once,Soon that point around on account to keep,-8.6060791015625,-38.13103723526001,-37.49918413162232,-46.399922847747796,-55.006001949310296,-33.01585483551025,-46.3065664768219,-71.14689207077026,58.0,56.0,58.0,4,6,True
gpt2,rnn,2390,Read this letter and you will understand everything,Read both pages and you will understand why,Going a variety that they can think people,-14.646594047546387,-31.19045352935791,-30.92131280899048,-42.93822288513184,-57.58481693267822,-34.392680644989014,-42.85113286972046,-65.58313417434692,42.0,51.0,51.0,7,7,True
gpt2,rnn,2538,Please correct this and submit your post again,Please verify spelling and submit your request again,Please contain all but feel your starting playing,-13.074737548828125,-34.61318874359131,-34.02479648590088,-54.62357950210571,-67.69831705093385,-54.95342779159546,-53.98984718322754,-89.56661653518677,46.0,13.0,46.0,5,3,True
electra,trigram,14,I would love to visit my parents again,I would love to meet my daughter again,We will continue to call my mom was,-3.66943359375,-24.6110954284668,-24.453510284423828,-77.92578125,-81.59521484375,-18.122703552246094,-76.641357421875,-42.73379898071289,85.0,81.0,85.0,9,9,True
electra,trigram,1075,I just get my friend to jump around,I still need my heart to kick high,I seriously injure a friend to ppl around,-11.59814453125,-35.8511848449707,-35.1270751953125,-88.40380859375,-100.001953125,-28.92011642456055,-88.373291015625,-64.77130126953125,58.0,53.0,58.0,5,6,True
electra,trigram,1470,I usually bring a flash for holiday parties,We always order a Taco for christmas dinners,I generally bring devastating flash across Bangladesh album,-21.59814453125,-41.486366271972656,-40.473777770996094,-101.0419921875,-122.64013671875,-38.75128936767578,-101.001708984375,-80.23765563964844,27.0,28.0,28.0,3,1,True
electra,trigram,1859,Now this is a fun format to watch,Now that is a fun blog to read,Sorry this is most useful class to suburbs,-9.348388671875,-30.739185333251953,-30.660200119018555,-89.048828125,-98.397216796875,-34.29065322875977,-88.741943359375,-65.02983856201172,68.0,37.0,68.0,8,5,True
electra,trigram,2222,Try a solo public session in the future,Expect our next esp update in the fall,Stop generalizing tasted duck session of the superstructure,-22.232421875,-43.186424255371094,-42.85372161865234,-97.4208984375,-119.6533203125,-43.58321380615234,-96.982177734375,-86.76963806152344,23.0,18.0,23.0,2,3,True
electra,trigram,2267,This seems like a completely made up story,That seems like a good moving forward strategy,He seems like a choir made the acquaintance,-14.3251953125,-32.557479858398445,-32.45014190673828,-84.556640625,-98.8818359375,-17.533790588378903,-84.44140625,-50.091270446777344,49.0,82.0,82.0,7,8,True
electra,trigram,2844,It depends on the woman and her genetics,Life depends on the father and the motherhood,It debuted on the superstructure and a tolerable,-18.502197265625,-34.427398681640625,-33.704086303710945,-87.026123046875,-105.5283203125,-29.274200439453125,-86.824462890625,-63.70159912109375,32.0,49.0,49.0,6,7,True
electra,trigram,2989,Suddenly the Taco Bell slogan makes complete sense,Even cheap Taco con cons make great meals,Oliphant had pioneered sounded Brezhnev blocked any awards,-34.464111328125,-53.51057434082031,-52.820396423339844,-105.149658203125,-139.61376953125,-59.99073791503906,-104.796630859375,-113.50131225585938,3.0,4.0,4.0,0,0,True
electra,trigram,3063,You are probably seeing people play the beta,You are constantly seeing people play the multi,This will probably the happiest contradicts the hypocrite,-15.00341796875,-45.39871597290039,-44.789306640625,-92.156982421875,-107.160400390625,-30.429332733154297,-91.587890625,-75.82804870605469,47.0,44.0,47.0,1,4,True
electra,trigram,3137,And psychiatric doctors tend to take things seriously,And professional entrepreneurs tend to take business seriously,Watch Letterman psilocybin content to bear her hence,-19.21533203125,-39.174049377441406,-38.8714599609375,-99.283447265625,-118.498779296875,-58.330345153808594,-99.223388671875,-97.50439453125,30.0,6.0,30.0,4,2,True
electra,bigram,353,I see its value on a rational level,We study such phenomena at a scientific level,He then you lose weight gain statehood batted,-12.896484375,-35.081642150878906,-34.658248901367195,-108.353515625,-121.25,-50.24176788330078,-108.268310546875,-85.32341003417969,39.0,25.0,39.0,7,6,True
electra,bigram,814,Every paragraph is just copied from your manifesto,Animated text is automatically extracted from each caption,Keep spokeswoman for nearly cried Jack parachute battalions,-16.8232421875,-44.62600708007813,-44.228275299072266,-119.695556640625,-136.518798828125,-54.601905822753906,-119.615478515625,-99.22791290283205,19.0,16.0,19.0,2,1,True
electra,bigram,844,Loved the continuous steam of shots video style,Broadcasting the us airwaves San Alamos petroleum corp,Walsh of methamphetamine seaplane catapult malfunction schizophrenic sociopath,-35.805419921875,-64.248046875,-63.8506965637207,-136.2021484375,-172.007568359375,-94.00735473632812,-135.882080078125,-158.25540161132812,2.0,2.0,2.0,0,0,True
electra,bigram,1306,Then you are the wrong kind of lawyer,Or you are the wrong type of engineer,When she had its very much of psilocybin,-3.25341796875,-32.62420654296875,-32.2122802734375,-105.538818359375,-108.792236328125,-35.803436279296875,-105.457763671875,-68.42764282226561,82.0,58.0,82.0,8,8,True
electra,bigram,1510,The oils themselves are not necessarily the problem,The oils offered were not pure Olive oil,The psilocybin commentary are not approve the woods,-16.375,-37.65397644042969,-36.933494567871094,-113.4228515625,-129.7978515625,-45.95559692382813,-112.792236328125,-83.60957336425781,20.0,32.0,32.0,5,4,True
electra,bigram,2387,A person does need a luxury item sometimes,A buyer can own a genuine product also,One versed in circumference of highschool I rambled,-13.318115234375,-40.418724060058594,-40.2087287902832,-114.0341796875,-127.352294921875,-52.192161560058594,-113.72607421875,-92.6108856201172,35.0,21.0,35.0,4,3,True
electra,bigram,2726,What is the female equivalent of a Kyle,Verde is the english equivalent of a mit,What is severely disabled veterans of text Vishnu,-31.0908203125,-47.02362823486328,-46.47912979125977,-111.330322265625,-142.421142578125,-36.8237533569336,-110.478271484375,-83.84736633300781,4.0,54.0,54.0,1,5,True
electra,bigram,2885,Maybe it became a Cold War of sorts,Soon it became a Cold war of sorts,Use it reached the Gulf War I sleep,-9.9345703125,-35.49388122558594,-35.20698547363281,-106.224853515625,-116.159423828125,-32.908126831054695,-105.76416015625,-68.40200805664061,54.0,70.0,70.0,6,7,True
electra,bigram,3024,She essentially sacrifices her happiness to save him,She willingly sacrifices her grudges to save herself,Your average gradient shaded clung to extradite him,-17.69775390625,-42.53223419189453,-42.503562927246094,-115.32568359375,-133.0234375,-50.942771911621094,-114.871826171875,-93.47500610351562,15.0,23.0,23.0,3,2,True
electra,bigram,3248,I used to fly all the time too,I try to blog all the time too,I decided to adults between the only true,-6.52880859375,-27.31155204772949,-26.688852310180664,-101.66943359375,-108.1982421875,-32.992610931396484,-101.52685546875,-60.30416488647461,67.0,69.0,69.0,9,9,True
electra,rnn,224,I was seriously considering getting a used one,I am seriously considering driving a Ford explorer,It was incredibly evenly by a suspected medal,-13.044240474700928,-33.17753219604492,-33.061508178710945,-44.62652230262756,-57.67076277732849,-51.54425430297852,-44.53131484985352,-84.72178649902344,57.0,20.0,57.0,8,6,True
electra,rnn,928,I like how she has two hair lines,I love that it combines both hair styles,I ended or she had hitherto indulged officer,-14.305613994598387,-37.59687805175781,-37.0593376159668,-49.9244441986084,-64.23005819320679,-46.37066650390625,-49.80448341369629,-83.96754455566406,55.0,26.0,55.0,5,4,True
electra,rnn,999,Sit at the front and break your neck,Stand near the cafe and sip your coffee,Lesser on the forecastle and sentenced their peak,-21.372207164764408,-34.65491485595703,-34.46236801147461,-44.175522327423096,-65.5477294921875,-43.961708068847656,-44.11695957183838,-78.61662292480469,43.0,29.0,43.0,7,7,True
electra,rnn,1253,It sounds like something Trump would make up,It seemed like something Nasa would let happen,It received across goalkeeper Warner to make such,-20.77541160583496,-38.68307113647461,-38.35606384277344,-47.702335834503174,-68.47774744033813,-35.69107437133789,-47.5466947555542,-74.3741455078125,44.0,47.0,47.0,4,5,True
electra,rnn,1703,Yep sounds like a pole barn to me,You sounds like a freaky Alto to me,Brezhnev reaffirmed by two misdemeanor turbines on deteriorate,-46.81978702545166,-47.072654724121094,-46.08051300048828,-62.40246248245239,-109.22224950790405,-90.69306182861328,-61.78567934036255,-137.76571655273438,19.0,1.0,19.0,1,0,True
electra,rnn,1872,When I graduated high school and needed money,Then I attended high school and borrowed money,When to get out cholesterol and gender companies,-12.218790769577026,-35.7878532409668,-35.370548248291016,-41.886725902557366,-54.1055166721344,-28.86539077758789,-41.80234694480896,-64.65324401855469,62.0,67.0,67.0,6,8,True
electra,rnn,2476,Can I join my fellow humans of culture,Click comment notify your fellow bloggers using twitter,Under us while that unsubstantiated tutorials or lesbians,-60.7984709739685,-54.531410217285156,-53.96385955810547,-54.33548212051392,-115.13395309448242,-40.429771423339844,-53.70504188537598,-94.961181640625,11.0,36.0,36.0,0,2,True
electra,rnn,2817,Maybe Royal Mail can let you know it,Via postal Mail address let us contact you,Did compatriot antidepressants can deserve you all work,-64.31350994110107,-42.457862854003906,-41.51315689086914,-56.18184471130371,-120.4953546524048,-53.04121398925781,-55.437687397003174,-95.49907684326172,10.0,18.0,18.0,2,1,True
electra,rnn,3447,What was a temporary living situation became permanent,What was a once dreamed dream became reality,Jurors became a tropical grossing siege is negligible,-25.13324213027954,-42.25920867919922,-40.70225143432617,-53.471978187561035,-78.60522031784058,-58.94701385498047,-52.80885148048401,-101.20622253417969,37.0,8.0,37.0,3,3,True
electra,rnn,3459,It is a single word and nothing else,It is a simple concept but much more,There is a slight officer and all time,-6.047032356262207,-28.37326240539551,-28.12202262878418,-34.22006964683533,-40.26710200309753,-21.807371139526367,-33.7720365524292,-50.18063354492188,82.0,91.0,91.0,9,9,True
trigram,bigram,487,Travel now while the panic is still around,Papal least hit the sauna was still afraid,Opinion picked it the wake them down memory,-11.56640625,-106.706787109375,-106.685302734375,-121.053955078125,-132.620361328125,-19.371826171875,-120.7890625,-126.07861328125,39.0,39.0,39.0,1,1,True
trigram,bigram,550,Apparently everyone in the past was good looking,Where at in a mutiny were better received,The pales in the help them off semi,-11.25537109375,-90.943359375,-90.893310546875,-110.585205078125,-121.840576171875,-24.253173828125,-110.5390625,-115.196533203125,42.0,13.0,42.0,6,5,True
trigram,bigram,867,Any and Joe both need to drop out,Millionaire and Joe both their to chill out,Transcript and resulted both ways to enable us,-12.29150390625,-98.427001953125,-97.307373046875,-114.093994140625,-126.385498046875,-19.75439453125,-113.81494140625,-118.181396484375,31.0,36.0,36.0,2,4,True
trigram,bigram,1009,The submission has been voluntarily closed and locked,The bored has certainly disappeared handcuffs and locked,The Carol has been minutes go and asks,-15.19921875,-96.872314453125,-96.781494140625,-117.69677734375,-132.89599609375,-21.5107421875,-117.234375,-118.383056640625,16.0,28.0,28.0,3,2,True
trigram,bigram,1705,She literally has never said she was coerced,It yet has never indicated she was Gaga,Subscribe now part he said she was equivalent,-10.54296875,-91.76123046875,-91.267822265625,-109.7021484375,-120.2451171875,-20.777587890625,-109.498046875,-112.538818359375,43.0,30.0,43.0,5,6,True
trigram,bigram,2069,I do it all the time at work,I lost almost all the while at work,What do it was the remainder of other,-7.8740234375,-78.614990234375,-78.326904296875,-95.92333984375,-103.79736328125,-15.075439453125,-95.849609375,-93.6904296875,58.0,71.0,71.0,9,9,True
trigram,bigram,2126,Finally a data scientist talking his mind here,Test every data scientist spam his annoying actually,Years a lot day hint as part due,-18.113037109375,-110.39697265625,-108.625,-124.77197265625,-142.885009765625,-23.381591796875,-124.732421875,-133.778564453125,5.0,18.0,18.0,0,0,True
trigram,bigram,2164,That is definitely in the range of possibilities,She is loathed in this realm of possibility,That is guilty in the couple of last,-13.480712890625,-82.291259765625,-81.672607421875,-103.854248046875,-117.3349609375,-18.980224609375,-103.154052734375,-101.271484375,26.0,46.0,46.0,8,7,True
trigram,bigram,2942,It was an insult towards what you said,There was an insult since what you described,It is no fewer viewers between you said,-8.54736328125,-84.93896484375,-84.822509765625,-102.41943359375,-110.966796875,-16.2216796875,-102.290771484375,-101.16064453125,55.0,62.0,62.0,7,8,True
trigram,bigram,3490,He can call his insurance without your knowledge,He can muscle us generate without your consent,At first pick me kind was supposed influence,-15.60107421875,-96.7021484375,-95.126953125,-114.460205078125,-130.061279296875,-19.204345703125,-114.3037109375,-115.906494140625,15.0,43.0,43.0,4,3,True
trigram,rnn,45,Just likely not taking calls during this time,Simple probability dictates toured Alberta during his term,None recently not limited tons during last time,-37.275919437408454,-98.7431640625,-98.595703125,-50.20984697341919,-87.48576641082764,-27.568603515625,-49.87097120285034,-126.311767578125,43.0,49.0,49.0,3,4,True
trigram,rnn,284,Most of the country has at will employment,Most of the single peaking at will employment,These of the help broke at lieu consisting,-35.086812734603875,-89.6298828125,-88.615234375,-54.22290968894959,-89.30972242355347,-47.01904296875,-53.731715440750115,-136.64892578125,48.0,7.0,48.0,7,3,True
trigram,rnn,815,I wish combat flight Sims would come back,I no strength depended neutralize not coming back,Expeditionary Taj versa ago Boko may get victims,-698.2397513389587,-109.61328125,-109.510498046875,-75.53021097183229,-773.769962310791,-54.10400390625,-75.31772685050964,-163.71728515625,4.0,2.0,4.0,0,0,True
trigram,rnn,1146,A waist is a terrible thing to mind,Mounted on both a terrible thing never surprises,If digress is a matter thing of what,-33.11019730567932,-95.94091796875,-95.819091796875,-47.539042711257935,-80.64924001693727,-25.267822265625,-46.362370014190674,-121.208740234375,51.0,58.0,58.0,4,5,True
trigram,rnn,1367,You somewhat opened my perspective to this discussion,Depends somewhat dimmed my alterations having this discussion,Make worse ago into obsess to its relationship,-59.031776905059814,-105.508544921875,-105.00537109375,-57.47634029388428,-116.50811719894408,-32.18115234375,-57.46478080749512,-137.689697265625,20.0,32.0,32.0,1,2,True
trigram,rnn,1967,He was supposed to give the position back,He was promoted to captain the veggies arrive,He was accused to give a birth toll,-24.517102241516113,-83.510986328125,-82.185302734375,-35.04823875427246,-59.565340995788574,-22.883056640625,-34.80029630661011,-106.39404296875,66.0,71.0,71.0,8,9,True
trigram,rnn,2097,I will be studying for the new one,It should be benched for the new normal,She would be touted of the new spectrum,-11.699260473251345,-81.97998046875,-81.96875,-39.694716215133674,-51.39397668838501,-22.947265625,-39.04170989990234,-104.92724609375,86.0,70.0,86.0,9,8,True
trigram,rnn,2120,They can open credit cards in your name,One upside dopamine and serotonin in your day,That would well wager why in all manner,-44.465799808502204,-92.5390625,-92.52734375,-43.70757722854614,-88.17337703704834,-28.144287109375,-43.30366325378418,-120.683349609375,35.0,44.0,44.0,5,7,True
trigram,rnn,3059,I went for the movie not expecting much,I long for some bees actually accomplish tasks,I promise all the machine feel messing for,-27.57890272140503,-90.350830078125,-89.302490234375,-44.44021129608154,-72.01911401748656,-31.222900390625,-44.0207462310791,-121.57373046875,60.0,34.0,60.0,6,6,True
trigram,rnn,3254,Need documentation on the circumstances and reasons given,Der railing on the causes and reasons unknown,Distinguished possibility about other kinds for incidence quo,-75.86462688446045,-101.947265625,-101.935791015625,-62.33229112625122,-138.1969180107117,-40.01416015625,-61.85137462615967,-141.96142578125,17.0,16.0,17.0,2,1,True
bigram,rnn,428,This has nothing to do with personal responsibility,There are not to do so personal grudge,There had nothing to do with medicinal harassment,-87.83644771575928,-101.0458984375,-101.03125,-33.416616439819336,-121.2530641555786,-13.02587890625,-33.181132793426514,-114.07177734375,16.0,70.0,70.0,8,9,True
bigram,rnn,863,None of the tests even check for that,Secretary of satellite imagery indicated feeds on December,How of our reasons actually lags for that,-57.31310653686523,-111.341064453125,-111.2099609375,-45.186251640319824,-102.49935817718506,-21.080810546875,-44.31704759597778,-132.421875,28.0,41.0,41.0,3,5,True
bigram,rnn,1776,Soon I will have no reason to live,What we always been no idea for it,Historically I also have a right to top,-69.25640249252321,-100.252197265625,-99.9375,-37.43780708312988,-106.69420957565308,-14.351318359375,-37.427947044372566,-114.603515625,20.0,67.0,67.0,9,8,True
bigram,rnn,1920,Some people just need less contact and support,Most people you apparently recent years and forth,An move still expressed difficult consequences and variety,-58.98074817657471,-112.575927734375,-111.82958984375,-49.65470600128174,-108.63545417785645,-28.8115234375,-49.57528066635132,-141.387451171875,25.0,16.0,25.0,2,2,True
bigram,rnn,1993,You can do something similar with multiple models,How can do something along the multiple manslaughter,You can do something whining with bad kinds,-32.066522359848015,-105.682861328125,-104.7998046875,-43.06327390670776,-75.1297962665558,-18.1845703125,-42.972590923309326,-123.867431640625,61.0,55.0,61.0,6,6,True
bigram,rnn,2207,I thought it was just the cable issue,This made it was of the Suez distracted,I thought it was been her smartest lot,-36.583919048309326,-104.44775390625,-104.410888671875,-39.24212455749512,-75.82604360580443,-19.13330078125,-38.45925855636597,-123.5810546875,51.0,50.0,51.0,7,7,True
bigram,rnn,2776,If we did a vote to kick system,But she did a waste precious root problem,If we violate a crackdown into inter pressure,-50.03358745574951,-109.46923828125,-109.395263671875,-49.23919630050659,-99.27278375625609,-27.50048828125,-49.13280963897705,-136.9697265625,33.0,18.0,33.0,4,3,True
bigram,rnn,3025,The end result is not the painted one,The second week it into the painted Spector,The entire Arabia was only the divorcing Mahal,-48.80018281936646,-108.10009765625,-107.382080078125,-46.95718574523926,-95.75736856460571,-25.129150390625,-46.81750774383545,-133.229248046875,35.0,27.0,35.0,5,4,True
bigram,rnn,3271,He is doing the equivalent of hover handing,In report said the United to neutralize never,Soon began out the upstate mid Alamos insofar,-321.15477895736694,-121.517333984375,-120.5185546875,-63.6525936126709,-384.8073725700378,-38.6943359375,-63.3163104057312,-160.211669921875,2.0,2.0,2.0,0,0,True
bigram,rnn,3512,The button is superior to being either gender,Do as any or else feels wrong direction,The thrones is blamed to something understand never,-71.79397439956666,-113.5673828125,-113.344970703125,-52.73772430419922,-124.53169870376587,-26.867431640625,-52.43992567062378,-140.434814453125,18.0,21.0,21.0,1,1,True
