sentence_pair,sentence1,sentence2,trial_type,subject,subject_selected_sentence,subjects_majority_vote,cluster,subjects_majority_vote_2clusters,subject_chose_majority_2clusters,agreement_2clusters,include_as_gpt_item,gpt_choice,gpt_engaged_subjects_agreement,probability_sentence1,probability_sentence2
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always cover for him and make excuses_We either wish for it or ourselves do,I always cover for him and make excuses,We either wish for it or ourselves do,natural_vs_synthetic,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,2.0,0.0,-41.68241488933563,-43.50664246082306
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,55,2.0,2.0,engaged_accurate,1.0,0,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,55,2.0,2.0,engaged_accurate,1.0,0,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,55,2.0,2.0,engaged_accurate,1.0,0,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,55,2.0,2.0,engaged_accurate,1.0,0,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,56,2.0,2.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,56,2.0,2.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,56,2.0,2.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,56,2.0,2.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,70,1.0,2.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,70,1.0,2.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,70,1.0,2.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,70,1.0,2.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,83,1.0,2.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,83,1.0,2.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,83,1.0,2.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I always end up making the character me_Maybe the best roster construction in the league,I always end up making the character me,Maybe the best roster construction in the league,randomly_sampled_natural,83,1.0,2.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-38.32509436830878,-41.57485330104828
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did apply for forgiveness and got it_forgiveness and I got apply it did for,I did apply for forgiveness and got it,forgiveness and I got apply it did for,natural_vs_shuffled,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-35.14514875411987,-64.20576691627502
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,55,2.0,2.0,engaged_accurate,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,55,2.0,2.0,engaged_accurate,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,55,2.0,2.0,engaged_accurate,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,55,2.0,2.0,engaged_accurate,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,56,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,56,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,56,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,56,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,70,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,70,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,70,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,70,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,83,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,83,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,83,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I did not like men to hand themselves_She does not tell people to vaccinate themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,synthetic_vs_synthetic,83,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-45.89632284641266,-38.26629521683208
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,55,2.0,2.0,engaged_accurate,2.0,1,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,55,2.0,2.0,engaged_accurate,2.0,1,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,55,2.0,2.0,engaged_accurate,2.0,1,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,55,2.0,2.0,engaged_accurate,2.0,1,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,56,2.0,2.0,engaged_struggling,2.0,1,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,56,2.0,2.0,engaged_struggling,2.0,1,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,56,2.0,2.0,engaged_struggling,2.0,1,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,56,2.0,2.0,engaged_struggling,2.0,1,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,70,1.0,2.0,engaged_struggling,2.0,0,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,70,1.0,2.0,engaged_struggling,2.0,0,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,70,1.0,2.0,engaged_struggling,2.0,0,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,70,1.0,2.0,engaged_struggling,2.0,0,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,83,2.0,2.0,engaged_struggling,2.0,1,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,83,2.0,2.0,engaged_struggling,2.0,1,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,83,2.0,2.0,engaged_struggling,2.0,1,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I forget what frequency it was tuned to_It does change the dynamics quite a bit,I forget what frequency it was tuned to,It does change the dynamics quite a bit,randomly_sampled_natural,83,2.0,2.0,engaged_struggling,2.0,1,0.75,True,2.0,1.0,-35.5701807141304,-29.369600132107735
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,55,1.0,1.0,engaged_accurate,1.0,1,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,55,1.0,1.0,engaged_accurate,1.0,1,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,55,1.0,1.0,engaged_accurate,1.0,1,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,55,1.0,1.0,engaged_accurate,1.0,1,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,56,2.0,1.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,56,2.0,1.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,56,2.0,1.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,56,2.0,1.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,70,1.0,1.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,70,1.0,1.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,70,1.0,1.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,70,1.0,1.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,83,2.0,1.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,83,2.0,1.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,83,2.0,1.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I have a family thing this Sunday evening_They have a work retreat this Saturday too,I have a family thing this Sunday evening,They have a work retreat this Saturday too,natural_vs_synthetic,83,2.0,1.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-42.62278550863266,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,55,2.0,2.0,engaged_accurate,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,55,2.0,2.0,engaged_accurate,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,55,2.0,2.0,engaged_accurate,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,55,2.0,2.0,engaged_accurate,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,56,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,56,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,56,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,56,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,70,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,70,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,70,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,70,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,83,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,83,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,83,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I told a teller of taping after weeks_They have a work retreat this Saturday too,I told a teller of taping after weeks,They have a work retreat this Saturday too,synthetic_vs_synthetic,83,2.0,2.0,engaged_struggling,2.0,1,1.0,True,2.0,1.0,-61.52910052239895,-48.08434882760048
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
