Zone Type,Trial Number,Zone Name,Response,Reaction Time,counterbalance-o1ql,sentence1,sentence2,sentence1_type,sentence2_type,sentence1_model,sentence2_model,sentence1_bert_prob,sentence2_bert_prob,sentence1_bert_has_a_mouth_prob,sentence2_bert_has_a_mouth_prob,sentence1_electra_prob,sentence2_electra_prob,sentence1_electra_has_a_mouth_prob,sentence2_electra_has_a_mouth_prob,sentence1_roberta_prob,sentence2_roberta_prob,sentence1_roberta_has_a_mouth_prob,sentence2_roberta_has_a_mouth_prob,subject
response_button_text,8,resp1,Very confident,26216.700000000186,set 1,Doe means type of the in or season,Neighbours unequivocally Tyrannosaurus of disproportionately schizophrenic acknowledgment misinterpreted,S1,S2,bert,bert_has_a_mouth,-60.02489852905274,-300.2976379394531,-62.44147515296936,-13.509468578744533,-60.68889236450195,-197.2021484375,-65.74159690737724,-30.538389701733536,-68.25819396972656,-151.86221313476562,-58.62766420841217,-124.29417710647249,28
response_button_text,9,resp5,Confident,13396.799999999814,set 1,Leaves me presuming schoolgirls inexplicably excite freestyle lacrosse,Be this review you will have your choice,S2,S1,roberta_has_a_mouth,roberta,-117.03065490722656,-56.25958633422852,-44.76565588753869,-35.25818658806384,-103.60466766357422,-41.31464767456055,-38.889611632090244,-38.896493971347816,-136.47261047363278,-51.167564392089844,-12.275570262223482,-49.060375849716365,28
response_button_text,10,resp1,Very confident,39055.10000000056,set 1,Because they are acting like a controlled opposition,Because a they acting like controlled are opposition,C1,C2,all,all,-57.82487487792969,-75.27897644042969,-34.66776902973652,-64.33871459960939,-40.41599655151367,-66.61146545410156,-24.964424431324005,-69.34153699874878,-54.66763305664063,-79.42557525634766,-21.445451110601425,-63.605096340179436,28
response_button_text,11,resp6,Very confident,5159.9000000003725,set 1,Siegfried watchers must deduce deduced elliptical gymnastics anyhow,But I should have stopped that in basically,S2,S1,roberta_has_a_mouth,roberta,-143.6145782470703,-57.46128463745117,-32.58359041961376,-46.70958728343248,-101.97384643554688,-41.87311935424805,-52.299979048897505,-40.937403801828616,-143.0830078125,-53.83859252929688,-14.952432110905647,-42.763952791690826,28
response_button_text,12,resp3,Somewhat confident,11991.299999999814,set 1,The action is also available but after only,Parkway northbound is structurally cluttered nonstop clockwise anyhow,S1,S2,roberta,roberta_has_a_mouth,-57.81524276733398,-113.98168182373048,-44.451230973005295,-47.81093245673401,-45.574180603027344,-89.27935028076172,-39.284732222557075,-56.87474975734949,-52.37316513061523,-123.16200256347656,-46.40360069274902,-11.346452388330365,28
response_button_text,13,resp6,Very confident,7143.199999999255,set 1,We seem to adore cherish those affections dearly,I want to give up my own first,S2,S1,electra_has_a_mouth,electra,-82.58818054199219,-46.39541244506836,-22.52488852757961,-29.484409869997762,-58.51058959960938,-29.19794845581055,-12.652508975821547,-24.696991346776485,-78.95996856689453,-50.36584091186523,-44.10655300039798,-30.15211404277943,28
response_button_text,14,resp1,Very confident,10832.700000000186,set 1,Heights it still is practiced throughout the country,Charts totalling readership was produced simulating search judgements,S1,S2,roberta,roberta_has_a_mouth,-62.29523849487305,-105.42286682128906,-41.57649296149612,-44.8245162380772,-52.44474792480469,-101.57208251953124,-43.178435176610954,-66.96006186306478,-56.79888916015625,-124.12022399902344,-54.08937688358129,-16.52878090925515,28
response_button_text,15,resp6,Very confident,5467.4000000003725,set 1,Controversial cyclones localities utilise miraculously feathered leopard rescuers,Now you can make your in public spaces,S2,S1,roberta_has_a_mouth,roberta,-155.07733154296875,-54.33316040039063,-51.14122028271436,-44.6733940243721,-107.0812530517578,-40.06836318969727,-72.02694556117058,-37.566908210515976,-153.10501098632812,-52.11125564575195,-22.61485551790247,-44.92305396869778,28
response_button_text,16,resp6,Very confident,5576.700000000185,set 1,Buying something breathes or crawls aesthetically to decorate,Sometimes what looks and feels real to you,S2,S1,roberta_has_a_mouth,roberta,-98.77840423583984,-53.670372009277344,-29.53172379802709,-28.31687067449093,-77.00393676757812,-40.158390045166016,-41.7837047725916,-26.306982040405273,-110.26786041259766,-51.60851287841797,-9.784045071341096,-36.58324171602726,28
response_button_text,17,resp6,Very confident,7760.799999999815,set 1,Plenty schizophrenic indie labels signing all the time,The hard of words in all the time,S2,S1,bert_has_a_mouth,bert,-92.10252380371094,-54.56373596191406,-14.334616323480985,-49.44560235738754,-70.24446868896484,-38.81939697265625,-30.287797471271915,-38.107859328389175,-77.82965087890625,-53.77661514282226,-38.275467860512435,-46.89111661911011,28
response_button_text,18,resp6,Very confident,6390.299999999815,set 1,Ciudad suspiciously relieving kinship morgue fugitives scouring closets,Today why I removed this post under question,S2,S1,roberta_has_a_mouth,roberta,-159.8228302001953,-70.27554321289061,-56.77327396112925,-60.527702808380134,-122.98993682861328,-55.17581176757813,-71.85030122846366,-55.644409596920006,-164.41384887695312,-57.79607772827149,-27.757365882396694,-59.41518068313599,28
response_button_text,19,resp6,Very confident,10770.100000000559,set 1,Nazareth tilting bulging bottoms bespoke replicas coiled defiantly,My Shaw at his ugly scrap that day,S2,S1,roberta_has_a_mouth,roberta,-155.27366638183594,-76.01985931396484,-42.03708151966202,-64.19399499893188,-112.39313507080078,-59.5584716796875,-84.17608405032661,-58.73008620738983,-167.41712951660156,-76.39612579345703,-29.64059660211205,-78.64469641447067,28
response_button_text,20,resp3,Somewhat confident,7657.600000000559,set 1,They have some forgettable beers for sure tho,They forgettable some sure beers have tho for,C1,C2,all,all,-75.76203918457031,-92.70275115966795,-30.46702951192856,-86.1376805305481,-52.74993515014648,-80.99409484863281,-22.5352932959795,-81.85475826263428,-66.26126098632811,-91.83607482910156,-18.97193494113162,-91.9056887626648,28
response_button_text,21,resp3,Somewhat confident,9361.700000000186,set 1,And this one for quite some time now,Had this problem for quite some semesters now,S1,S2,roberta,roberta_has_a_mouth,-51.9332046508789,-62.9404525756836,-22.910277429968122,-19.24270854145289,-32.180049896240234,-46.5250244140625,-14.71641676593572,-13.9593899352476,-45.93733596801758,-61.476478576660156,-19.811611091368828,-2.4373024357482795,28
response_button_text,22,resp3,Somewhat confident,6861.899999999441,set 1,He used to remove it from the mouth,Correspondent unprofessional must camouflage himself behind the schizophrenic,S1,S2,bert,bert_has_a_mouth,-48.138160705566406,-151.43994140625,-32.662483682855964,-19.015682292915443,-30.77822685241699,-91.37433624267578,-24.318366155028343,-40.56838621592033,-51.114707946777344,-101.49665069580078,-32.00801617279649,-47.65088877594098,28
response_button_text,23,resp4,Somewhat confident,14085.599999999631,set 1,Prisoners schizophrenic aptly forbid convicts to inject toxin,I did not let this to fix me,S2,S1,bert_has_a_mouth,bert,-122.83525848388672,-48.76738739013672,-10.458380155934721,-38.90310897026211,-85.06852722167969,-33.19150924682617,-42.13560778769897,-31.65880868257955,-110.6531753540039,-52.6131477355957,-52.99681539431914,-32.93478624848649,28
response_button_text,24,resp5,Confident,8920.400000000374,set 1,Are you to yet again redeem cherished paychecks,No one did this I have something wrong,S2,S1,electra_has_a_mouth,electra,-113.19107055664062,-57.6219367980957,-23.53025058695857,-39.47965644299985,-74.98816680908203,-38.56082534790039,-15.608115672570419,-38.15112042427064,-77.46087646484375,-54.40137481689453,-36.002549226395786,-35.57720911502838,28
response_button_text,25,resp3,Somewhat confident,12382.09999999963,set 1,Children are physically different to a physical environment,Gardens look darn breathtaking around bustling dealership dealerships,S1,S2,electra,electra_has_a_mouth,-57.19853210449219,-124.69295501708984,-44.16682307422161,-28.254319256535386,-38.0460090637207,-95.24642944335938,-32.496924199163914,-19.39127430366352,-58.44392395019531,-100.06041717529295,-42.19654986262322,-52.16109330969629,28
response_button_text,26,resp6,Very confident,7831.700000000185,set 1,Brezhnev inexplicably oftentimes arranges which feature symphonic soprano,I was also supposed to be a book,S2,S1,roberta_has_a_mouth,roberta,-123.2459716796875,-44.88097763061523,-34.56314667790318,-28.619984439399552,-113.10368347167969,-29.002361297607425,-64.84229026627146,-26.85159405169543,-145.55606079101562,-42.826263427734375,-10.807464333327513,-30.418625826758213,28
response_button_text,27,resp6,Very confident,12421.09999999963,set 1,Fahrenheit misinterpreting acknowledgment disproportionately unsatisfactory indistinguishable schizophrenic hypocritical,He and the heavy version on that example,S2,S1,bert_has_a_mouth,bert,-347.42498779296875,-63.71392822265625,-9.22350796855784,-65.39395785331726,-231.56216430664062,-52.5941162109375,-12.409858066640195,-56.35438776016235,-136.468017578125,-64.10662841796875,-86.95320158820324,-56.63574624061585,28
response_button_text,28,resp1,Very confident,5588.5999999996275,set 1,They will be used to study and interprets,Fahrenheit curves taper smoother to implement and maintain,S1,S2,bert,bert_has_a_mouth,-48.030433654785156,-90.66722869873048,-27.74921271880157,-12.100753073835225,-39.39247131347656,-73.18621826171875,-27.38775996677577,-29.61078894198306,-55.936790466308594,-84.55318450927734,-26.823777183890343,-34.97759094438516,28
response_button_text,29,resp6,Very confident,8379.0,set 1,Whilst needlessly furthering societal assimilation with her blunder,Time is the a report of the story,S2,S1,roberta_has_a_mouth,roberta,-112.65060424804688,-58.91598510742188,-33.690709874937056,-57.328625559806824,-80.84024047851562,-43.40515899658203,-39.02638267861767,-54.72724163532257,-96.95111083984376,-48.61034774780274,-14.087013070675313,-63.72125720977783,28
response_button_text,30,resp1,Very confident,7137.700000000185,set 1,I want to liberals in the freedom over,Neighbours acknowledgment indistinguishable schizophrenic disproportionately disproportionate misinterpreting unsatisfactory,S1,S2,bert,bert_has_a_mouth,-62.69611740112305,-364.16387939453125,-68.72479701042175,-13.38456113479502,-51.08499526977539,-233.6986541748047,-64.83091390132904,-29.07498871137113,-65.94865417480469,-147.45181274414062,-57.64541649818421,-59.00682916401275,28
response_button_text,31,resp6,Very confident,5115.399999999441,set 1,Garbage shreds mangled strewn barefoot through uninhabited kennel,The greats is happening all over the world,S2,S1,roberta_has_a_mouth,roberta,-156.16595458984375,-47.55755615234375,-19.296827978194415,-27.61548052611761,-89.53120422363281,-33.74834442138672,-52.52821794175543,-24.55209347486381,-138.12734985351562,-44.65636444091797,-8.072792231454514,-30.698112424463034,28
response_button_text,32,resp6,Very confident,8674.5,set 1,You reliably presume to put shortcomings into perspective,I just want to get it from here,S2,S1,electra_has_a_mouth,electra,-81.34429168701172,-43.0366439819336,-6.663509588870512,-23.549504920607433,-56.29452133178711,-23.68529510498047,-6.890236310537148,-16.427867497142866,-72.05708312988281,-44.0743408203125,-44.892127349972725,-27.42083883448504,28
response_button_text,33,resp1,Very confident,11909.299999999814,set 1,In time it was going to be me,In fairness I am trying to prevent this,S1,S2,bert,bert_has_a_mouth,-43.032752990722656,-47.67107772827149,-24.630448851443358,-7.253449363430263,-28.02279853820801,-32.55759811401367,-19.04270317754708,-12.427573304827092,-44.72317504882813,-47.70204544067383,-25.033269315958023,-15.122490629204547,28
response_button_text,34,resp6,Very confident,4922.0,set 1,Neighbours misinterpreting schizophrenic misunderstood disproportionate unsatisfactory acknowledgment indistinguishable,We not want to be it in time,S2,S1,bert_has_a_mouth,bert,-362.8002014160156,-51.71878433227539,-7.8720933489601626,-42.23338340222836,-208.0283660888672,-35.41699981689453,-36.20920856098016,-36.914541121805094,-143.1084442138672,-52.01387023925781,-55.56382304259205,-46.17493347078562,28
response_button_text,35,resp1,Very confident,36735.0,set 1,I have the panel issues and of it,Inspired psilocybin wretched subpoenas redevelop Khrushchev carbohydrates mismanagement,S1,S2,electra,electra_has_a_mouth,-63.18696594238281,-240.44451904296875,-55.38781297206879,-24.07864115314169,-47.71985244750977,-203.2159423828125,-61.0124676823616,-42.417595633652134,-61.20572280883789,-162.35614013671875,-56.537887811660774,-70.79742434466061,28
response_button_text,36,resp6,Very confident,15441.5,set 1,Anyhow what wields navigating whomever burgeoning bureaucratic intermediary,And they live in the way in peace,S2,S1,electra_has_a_mouth,electra,-166.0115966796875,-57.56001281738281,-30.40577946970734,-43.72889173030853,-137.02226257324222,-39.481204986572266,-19.806973835773533,-47.02126395702362,-119.95445251464844,-57.2812614440918,-80.08957022428513,-40.71516799926758,28
response_button_text,37,resp3,Somewhat confident,5295.799999999814,set 1,It are in men with a simple language,Neighbours gastrointestinal chimpanzees unsatisfactory indistinguishable schizophrenic disproportionately misinterpreting,S1,S2,bert,bert_has_a_mouth,-54.02127456665039,-359.2811584472656,-51.01032620668411,-18.608568227694832,-45.11574172973633,-216.71807861328125,-46.703722059726715,-27.434838440796284,-60.60921478271485,-153.47183227539062,-51.91405445337296,-68.20806226978675,28
response_button_text,38,resp3,Somewhat confident,11351.899999999441,set 1,I put the keyed and in your place,Your are the busiest unaccompanied in our neighbourhood,S1,S2,bert,bert_has_a_mouth,-55.48426818847656,-81.66407775878906,-58.004565715789795,-28.74439584510311,-44.76152038574219,-58.48067092895508,-43.3204882144928,-30.72580053553247,-57.4860954284668,-71.08912658691406,-56.014655113220215,-46.968293454498045,28
response_button_text,39,resp4,Somewhat confident,4155.800000000745,set 1,Brezhnev ingenuity disembarking Acapulco methamphetamine arthropods unaccompanied Khrushchev,And diplomacy is more people to the place,S2,S1,electra_has_a_mouth,electra,-285.63134765625,-62.2647705078125,-4.11877819071924,-58.702834248542786,-230.9702606201172,-47.32767868041992,-34.002544249029604,-62.81108438968658,-185.8443145751953,-63.57590866088867,-69.49113244420005,-60.05382204055786,28
response_button_text,40,resp3,Somewhat confident,6886.600000000559,set 1,Figures out if you are on the lead,Neighbours unsatisfactory indistinguishable misinterpreting schizophrenic on homecoming cheerleading,S1,S2,bert,bert_has_a_mouth,-51.26656723022461,-258.9073486328125,-38.10567247867584,-16.425481883188013,-36.35614776611328,-145.0205535888672,-25.63363040983677,-49.83617821162386,-54.11059951782226,-155.95506286621094,-31.16256570070982,-61.803504505962344,28
response_button_text,41,resp4,Somewhat confident,11388.0,set 1,Gloucester cleverly seeking to deduce where someplace is,Good then want to learn that there is,S2,S1,roberta_has_a_mouth,roberta,-87.44317626953125,-59.84017562866211,-43.288012220802564,-49.98259772360325,-74.68538665771484,-45.64825057983398,-47.749053706415005,-44.6554275173694,-93.7939453125,-54.29640197753906,-20.057059765676968,-58.09526597335935,28
response_button_text,42,resp6,Very confident,62935.39999999944,set 1,Sound like me The One Big Red to,Sound like The Big Red One to me,C2,C1,all,all,-71.66484832763672,-53.43462371826172,-58.697728395462036,-12.34520061314106,-57.24787902832031,-39.57227325439453,-58.0690598487854,-22.029825180768967,-75.87028503417969,-59.036216735839844,-59.25557231903076,-13.81838884949684,28
response_button_text,43,resp3,Somewhat confident,10637.900000000373,set 1,Knows arts ist and is not has there,Investigators vulnerabilities misunderstood Khrushchev misinterpreted acknowledgment disproportionately schizophrenic,S1,S2,bert,bert_has_a_mouth,-68.61856842041016,-352.1706237792969,-82.40345215797423,-5.12085578776157,-66.28124237060547,-192.3722381591797,-72.2561402320862,-32.760374815560056,-77.99626159667969,-132.60226440429688,-59.98611652851105,-86.00216531159822,28
response_button_text,44,resp3,Somewhat confident,7684.400000000371,set 1,Here could have turned this off as well,Joyce may have glossed motherhood figuratively as atypical,S1,S2,roberta,roberta_has_a_mouth,-53.954078674316406,-107.03943634033205,-33.249566651880734,-12.704779596720526,-38.03071212768555,-80.79386138916016,-25.707449346780766,-25.30023468832951,-50.50806045532226,-98.0807647705078,-33.70601260662079,-7.240323486286798,28
response_button_text,45,resp3,Somewhat confident,5175.5,set 1,No idea gets to be out the position,Hotchkiss discredit psilocybin discrepancy meticulously methamphetamine disenfranchised Brezhnev,S1,S2,electra,electra_has_a_mouth,-66.63584136962889,-265.65042114257807,-59.070169925689704,-7.71833545317736,-48.83543014526367,-228.6549530029297,-64.039430485107,-34.86145319166826,-64.01597595214844,-171.66519165039062,-60.66955183073878,-74.48651905764565,28
response_button_text,46,resp3,Somewhat confident,10223.299999999814,set 1,I have ever been close as a friend,Refugees had erroneously been treated like unattended skateboard,S1,S2,roberta,roberta_has_a_mouth,-48.657958984375,-116.0877914428711,-19.27835951000452,-19.741083559582194,-30.638660430908203,-75.61543273925781,-20.882675468921658,-36.940475387396866,-49.81822967529297,-95.0187759399414,-27.527835883200172,-13.912724702895506,28
response_button_text,47,resp6,Very confident,12460.399999999441,set 1,There entails a certain downright humility to psilocybin,It was a lot of kind to work,S2,S1,electra_has_a_mouth,electra,-99.02478790283205,-49.26859664916992,-11.186805923192878,-31.905186112970114,-81.71097564697266,-29.812744140625,-16.469925549346954,-32.23269137222087,-85.05696868896484,-52.53554916381836,-36.01631520162118,-35.257000334560864,28
response_button_text,48,resp4,Somewhat confident,11934.59999999963,set 1,Viewers unknowingly miraculously become appreciative following Glastonbury rehearsals,You can also be done via the truth,S2,S1,roberta_has_a_mouth,roberta,-164.44351196289062,-57.88096618652344,-18.66466921218759,-45.08066572248936,-111.29166412353516,-41.26892471313477,-30.572888859920567,-41.02704495191574,-127.67410278320312,-51.394775390625,-12.894040281098569,-46.37019689381122,28
response_button_text,49,resp3,Somewhat confident,9714.099999999627,set 1,It really was back up for a job,I myself am summed ascertained after such rarity,S1,S2,electra,electra_has_a_mouth,-51.97086715698242,-83.24940490722656,-29.491565346717834,-25.269291930308103,-36.61034393310547,-73.5171127319336,-34.30417323112488,-20.345062508946285,-55.95402526855469,-83.07508087158203,-35.247833549976356,-53.44258531928062,28
response_button_text,50,resp3,Somewhat confident,4456.899999999441,set 1,It has about to in ten that off,Brezhnev psilocybin repatriated infidelity uneventful bathtub accompanies methamphetamine,S1,S2,electra,electra_has_a_mouth,-67.13253784179689,-244.18446350097656,-68.85938978195189,-14.330389737575386,-56.24307632446289,-208.1072235107422,-76.41057920455933,-32.580570599908235,-70.01205444335939,-177.4015350341797,-58.47071313858032,-67.77870587880716,28
response_button_text,51,resp4,Somewhat confident,16455.10000000056,set 1,Neighbours schizophrenic acknowledgment been removed through improper tagging,Kong it has been adopted as some industry,S2,S1,bert_has_a_mouth,bert,-175.43470764160156,-65.02841949462889,-20.463513473550847,-56.50354067981243,-108.72348022460938,-53.86044311523438,-42.197983675577795,-51.18674940615893,-107.80429077148438,-67.97866058349611,-71.47009371603782,-55.63824444264174,28
response_button_text,52,resp4,Somewhat confident,6628.799999999815,set 1,Correspondent misunderstood seared meats from bathtub schizophrenic racks,Before I put them on the head instead,S2,S1,bert_has_a_mouth,bert,-188.6509094238281,-53.98318099975586,-19.94188126719729,-46.70545446872711,-108.1291961669922,-37.91510009765625,-55.093737497169066,-31.679772794246674,-127.32427978515624,-53.97413635253906,-61.29068511468358,-32.17195698618889,28
response_button_text,53,resp1,Very confident,5102.100000000559,set 1,What kind of makeup we feel good in,kind good we of What in makeup feel,C1,C2,all,all,-56.96590805053711,-82.99071502685547,-31.63584543921752,-76.09262943267822,-44.1152572631836,-67.66116333007811,-25.156262177508324,-73.80967617034912,-52.8554801940918,-87.92830657958984,-18.31348466419149,-83.49111747741698,28
response_button_text,54,resp6,Very confident,7043.900000000373,set 1,Khrushchev healers conspire coincidentally recreating malignant genes oftentimes,He is where to get it up reading,S2,S1,roberta_has_a_mouth,roberta,-167.6153564453125,-63.14763641357422,-19.549227729498853,-61.436280012130744,-134.57676696777344,-45.80707550048828,-38.32549228091375,-54.8452320098877,-156.02403259277344,-54.795875549316406,-23.50657119025709,-63.9295597076416,28
response_button_text,55,resp3,Somewhat confident,14728.5,set 1,No housewife should have regrets going through that,Those people that need to live on it,S2,S1,bert_has_a_mouth,bert,-61.16508483886719,-45.43845748901367,-6.505416492931545,-24.82778836227953,-44.684959411621094,-34.032150268554695,-12.774069793522358,-26.098110038787127,-61.67113494873047,-54.1988410949707,-15.409345000982285,-30.95633152127266,28
response_button_text,56,resp3,Somewhat confident,12875.299999999814,set 1,A use dates from our in the project,Remembrance mathematically benefitted octopus eyeballs cylindrical adults chocolates,S1,S2,roberta,roberta_has_a_mouth,-69.02577209472656,-135.259521484375,-69.9358344078064,-80.04525789361105,-54.66045761108398,-118.6020736694336,-61.41690254211426,-102.69679337739944,-61.11968994140625,-168.94606018066406,-73.30431699752808,-27.45515365790925,28
response_button_text,57,resp3,Somewhat confident,11377.0,set 1,You your cookies or remove attachments and database,Campeche milligrams Khrushchev fraternities stockpiling intensifies Saratoga Bordeaux,S1,S2,roberta,roberta_has_a_mouth,-73.03407287597656,-199.50450134277344,-61.44923955202103,-52.706299573408614,-63.12727355957031,-167.9816436767578,-60.18780819326639,-67.49352502636611,-64.97386169433594,-228.01092529296875,-94.96787738800049,-37.69155194924679,28
response_button_text,58,resp3,Somewhat confident,7153.5,set 1,In a form of the place that is,That esoteric chore imitating scarce resources magically entails,S1,S2,electra,electra_has_a_mouth,-46.92739486694336,-111.58317565917969,-30.43281549215317,-17.439910911009065,-35.141773223876946,-92.27008056640624,-30.096588015556325,-15.097430422902107,-51.93463134765625,-96.05290222167969,-29.39746260643005,-60.03200745582581,28
response_button_text,59,resp4,Somewhat confident,22869.200000000186,set 1,You will be proof of sufficient of movement,Neighbours having sinned because of schizophrenic acknowledgment unprofessional,S1,S2,bert,bert_has_a_mouth,-60.75176239013672,-192.9072570800781,-56.205574214458466,-8.902808304475911,-48.497520446777344,-119.43038940429688,-52.17366766929626,-24.123601767268163,-63.36761093139648,-121.6462631225586,-59.17667925357818,-50.2376252218146,28
response_button_text,60,resp3,Somewhat confident,12242.200000000186,set 1,This card is not given to one use,Emblem schizophrenic was furthermore tampered to acknowledgment indiscriminately,S1,S2,bert,bert_has_a_mouth,-50.52621841430664,-193.5551300048828,-38.01642806828022,-12.541368860710518,-37.383750915527344,-138.47709655761722,-37.0020050406456,-37.06783379811464,-55.65594482421875,-119.9617156982422,-45.29229986667633,-59.41336347814649,28
response_button_text,61,resp1,Very confident,40591.10000000056,set 1,I was just stoked that games were cheap,stoked games cheap were I that just was,C1,C2,all,all,-57.79196166992188,-80.2222671508789,-18.54357613266984,-63.78221744298935,-41.940086364746094,-69.85785675048828,-22.65475569944829,-66.80765295028687,-59.28979110717773,-86.18309020996094,-24.896138854324818,-75.45254802703856,28
response_button_text,62,resp6,Very confident,22174.29999999981,set 1,The sad truth is she may be right,The good thing is I might be right,S2,S1,bert_has_a_mouth,bert,-46.97765731811523,-42.55436325073242,-6.517123563680798,-12.566192443482578,-32.223373413085945,-27.62869071960449,-9.858652687631547,-11.115916088223457,-48.187355041503906,-45.8328857421875,-6.0155234534759074,-13.573277055169456,28
response_button_text,63,resp4,Somewhat confident,9570.299999999814,set 1,Fahrenheit searches were specialised for indistinguishable unsatisfactory disproportionately,That all we created and what is lost,S2,S1,bert_has_a_mouth,bert,-200.70396423339844,-54.64762878417969,-27.82835423730944,-50.244601726531975,-128.76397705078122,-42.34069442749024,-32.32318159968736,-43.287306308746345,-107.98573303222656,-57.53410339355469,-64.77078714274103,-46.33564519882202,28
response_button_text,64,resp6,Very confident,5016.599999999628,set 1,Khrushchev bicycling wages refunded needlessly subsidize sugary commutes,You will also ignore and make some videos,S2,S1,roberta_has_a_mouth,roberta,-190.3463897705078,-60.45808029174805,-32.059843864263264,-41.48125970363618,-153.66746520996094,-45.066162109375,-30.08298882104555,-43.34847193956375,-144.37716674804688,-57.94150161743164,-23.36873376742005,-55.289612770080566,28
response_button_text,65,resp4,Somewhat confident,13767.40000000037,set 1,Neighbours carbohydrates acknowledgment gastrointestinal misinterpreting unsatisfactory schizophrenic indistinguishable,Der is like what expose and the futures,S2,S1,bert_has_a_mouth,bert,-366.25830078125,-70.71920013427734,-19.224406008209144,-91.3552451133728,-225.22198486328125,-62.0052375793457,-28.57007772160101,-74.65278005599977,-156.8976593017578,-78.49708557128906,-85.41009573558405,-74.68988275527956,28
response_button_text,66,resp3,Somewhat confident,17604.200000000186,set 1,Iraq the New Zealand for the of people,Cardinal and Monmouth interning correspondents unofficially switch jockey,S1,S2,roberta,roberta_has_a_mouth,-68.18645477294922,-101.37939453125,-59.3549746859353,-71.91434060037136,-55.54461669921875,-92.89533233642578,-62.821481586433954,-74.60267719626427,-60.64554214477539,-131.88722229003906,-60.02635681629181,-27.28019702633901,28
response_button_text,67,resp4,Somewhat confident,6303.799999999815,set 1,Brezhnev entrust psilocybin with carnivorous puppies which conspire,Please come down and take you to highly,S2,S1,electra_has_a_mouth,electra,-178.2413787841797,-56.91842651367188,-12.212375587080714,-40.06231990456581,-137.56512451171878,-47.209739685058594,-29.113220658153296,-50.595791280269616,-140.91110229492188,-61.04499053955078,-33.58685886836611,-40.124563336372375,28
response_button_text,68,resp6,Very confident,62464.299999999814,set 1,Brezhnev affords rhetorical reassurance methamphetamine a blank stare,Go to the road for a last page,S2,S1,electra_has_a_mouth,electra,-140.9375762939453,-54.89501571655274,-15.955126924311116,-39.07609769329429,-116.917724609375,-39.28563690185547,-21.72188923873182,-37.36387887597085,-109.09493255615234,-57.35131072998047,-36.79566048440756,-50.22589755058289,28
response_button_text,69,resp6,Very confident,11966.0,set 1,Inner circles while diligent seem arbitrarily intrinsically manipulative,The story was free but not very short,S2,S1,electra_has_a_mouth,electra,-126.42737579345705,-51.09807205200195,-26.458272025920447,-31.875420317053795,-97.90030670166016,-36.047142028808594,-17.405637085124,-28.695076674222946,-99.30345153808594,-52.19643020629883,-70.80062848329544,-29.669443994760513,28
response_button_text,70,resp6,Very confident,7609.5,set 1,Redding did so out of longstanding inward schizophrenic,She said it because of the public interest,S2,S1,bert_has_a_mouth,bert,-96.74597930908205,-48.54972839355469,-15.692197538140135,-27.17711829277687,-77.60345458984375,-33.15449905395508,-35.515890581838896,-23.15135889686644,-92.63817596435548,-50.9039535522461,-55.03905434906483,-22.881014438346032,28
response_button_text,71,resp1,Very confident,12596.59999999963,set 1,Yet a few guides to get it right,Ignoring a million tempers dares aggravate finely frayed,S1,S2,roberta,roberta_has_a_mouth,-55.80229949951172,-112.395751953125,-33.440435588359826,-57.939925612241495,-40.28946304321289,-92.7354965209961,-28.21508029103279,-47.585349585424396,-50.16313552856445,-116.07063293457031,-37.482596933841705,-16.065715092467144,28
response_button_text,72,resp1,Very confident,8837.0,set 1,Saying much else did justify Gutierrez being schizophrenic,If so you will be understand in here,S2,S1,bert_has_a_mouth,bert,-113.8758316040039,-51.92727661132813,-19.81593722603248,-48.267476558685296,-77.1958999633789,-40.39114379882813,-48.89153088823514,-48.56003296375275,-81.21822357177734,-54.70914840698242,-36.207212135195725,-39.691287398338325,28
response_button_text,73,resp6,Very confident,12811.90000000037,set 1,You were a moderator pouring forth disproportionately schizophrenic,They are the best quarterback back and rookies,S2,S1,bert_has_a_mouth,bert,-125.14318084716795,-56.71149826049805,-18.77374773855797,-52.43595126271248,-105.69961547851562,-43.52649688720703,-35.67844230124774,-35.964100919663906,-90.49835968017578,-62.9200668334961,-69.15731283277272,-46.50680848956108,28
response_button_text,74,resp4,Somewhat confident,9572.099999999627,set 1,Whatever greatness strived to amass was plunder exerting,All we wanted to do was not right,S2,S1,electra_has_a_mouth,electra,-111.4102554321289,-48.46887969970703,-21.047321486345027,-33.55637852550717,-88.69921112060547,-31.69280815124512,-17.248200505971912,-30.018967739306394,-104.00735473632812,-47.10520935058594,-45.79202959808754,-31.349448655499142,28
response_button_text,75,resp6,Very confident,6213.299999999815,set 1,Anybody dares put words to your regrets online,I can put it in my studio book,S2,S1,bert_has_a_mouth,bert,-62.95827865600586,-45.59160232543945,-13.834915651241314,-24.55060673505068,-59.563758850097656,-33.13280868530273,-36.713634848594666,-25.47478574514389,-75.94474792480469,-53.49103164672852,-28.923885820433497,-30.06287302076817,28
response_button_text,76,resp1,Very confident,5419.599999999628,set 1,Representatives is time to comment about this scene,Temperatures amidships fingered disgraced democrats Byzantium empathetic Campeche,S1,S2,roberta,roberta_has_a_mouth,-67.00365447998047,-192.8053741455078,-56.40643887221813,-52.84888443292584,-53.00139617919922,-147.161376953125,-60.57082248851657,-85.91002574935554,-57.64752578735352,-200.791259765625,-75.57301031053065,-33.024104720621835,28
